Fecha,Demanda_kWh_0-7,Demanda_kWh_7-17,Demanda_kWh_17-23,Demanda_kWh_Dia
2025-08-19,57495070.58,102686302.44,75407867.38,235589240.4
2025-08-20,61342067.83,106797235.94,76191443.02,244330746.79
2025-08-21,61895521.33,107185284.15,76302934.76,245383740.24
2025-08-22,61828309.36,106544349.1,74692032.04,243064690.5
2025-08-23,59062425.08,98855989.18,70827295.45,228745709.71
2025-08-24,56130589.17,87840997.4,68666218.01,212637804.58
2025-08-25,58901967.06,105533391.59,75560166.87,239995525.52
2025-08-26,60906801.59,106792534.64,76278326.97,243977663.2
2025-08-27,61898025.83,106532101.78,76623744.98,245053872.59
2025-08-28,61419709.2,106390658.81,76647668.17,244458036.18
2025-08-29,61480747.9,106912819.67,77168703.28,245562270.85
2025-08-30,61592021.51,100346826.63,70813795.06,232752643.2
2025-08-31,56930817.9,87675243.03,67957343.07,212563404.0
2025-09-01,58575431.72,105277812.02,73752650.52,237605894.26
2025-09-02,60354856.72,105356922.28,75476475.68,241188254.68
2025-09-03,60738097.47,105125178.86,76071047.91,241934324.24
2025-09-04,62010637.04,107530979.88,75589540.85,245131157.77
2025-09-05,60887606.27,105531255.38,73258434.29,239677295.94
2025-09-06,58223253.82,97135063.57000001,69626536.14,224984853.53
2025-09-07,55312383.65,85323208.33,65171040.11,205806632.09
2025-09-08,56137281.01,101620902.78,73661173.01,231419356.8
2025-09-09,59592154.57,105757549.65,76575218.41,241924922.63
2025-09-10,61811757.12,107754210.96,77547122.56,247113090.64
2025-09-11,62655947.74,108922389.59,77202251.25,248780588.58
2025-09-12,61972319.769999996,104865137.57,74690152.3,241527609.64
2025-09-13,59874642.53,100842585.36,71896663.22,232613891.11
2025-09-14,56532528.25,87669174.17,67982682.11,212184384.53
2025-09-15,58489147.54,107276081.57,77397141.08,243162370.19
2025-09-16,62230974.35,107700061.49,75496158.93,245427194.77
2025-09-17,60852309.83,105776147.01,75243384.27,241871841.11
2025-09-18,60438473.54,103955339.38,73748928.23,238142741.15
2025-09-19,60068851.12,103779926.72,73140367.69,236989145.53
2025-09-20,57700706.72,97566583.25,70022644.21,225289934.18
2025-09-21,55895359.48,87128354.84,67418873.54,210442587.86
2025-09-22,57358605.24,104291371.99,75158894.55,236808871.78
2025-09-23,61051798.449999996,107083727.57,77143201.78,245278727.8
2025-09-24,62207963.21,107075175.81,76633822.38,245916961.4
2025-09-25,61054691.42,105469394.98,76758199.34,243282285.74
2025-09-26,61887208.99,106529100.3,74436814.22,242853123.51
2025-09-27,59550928.89,99449881.07000001,70560884.01,229561693.97
2025-09-28,56158656.49,87098856.47,67896662.47,211154175.43
2025-09-29,57759963.85,105139033.91,74528026.59,237427024.35
2025-09-30,58702621.19,102101797.47,73329148.56,234133567.22
2025-10-01,59272167.93,102730686.84,74272373.06,236275227.83
2025-10-02,59559599.33,102600354.82,74732022.4,236891976.55
2025-10-03,59965594.230000004,104830058.88,73399371.91,238195025.02
2025-10-04,58135611.5,96281197.09,68829947.34,223246755.93
2025-10-05,54945050.74,86707387.22,68086797.35,209739235.31
2025-10-06,57934870.51,105169262.46,73997434.5,237101567.47
2025-10-07,59202193.69,105311473.52,75843908.52,240357575.73
2025-10-08,60744798.7,106017867.09,74137219.41,240899885.2
2025-10-09,59905322.910000004,105540324.82,74355330.48,239800978.21
2025-10-10,59065555.0,102760054.07000001,72397373.93,234222983.0
2025-10-11,57149724.44,94609943.89,67446797.73,219206466.06
2025-10-12,52693743.9,82302919.32,63334081.0,198330744.22
2025-10-13,51667503.88,85531632.56,66681413.48,203880549.92
2025-10-14,55964179.78,101676566.23,73722103.21,231362849.22
2025-10-15,58612441.5,102987091.83,72789137.45,234388670.78
2025-10-16,57563527.45,100754903.4,72269183.67999999,230587614.53
2025-10-17,57942678.089999996,102535026.99,73587410.84,234065115.92
2025-10-18,58343992.53,98930025.37,69875342.85,227149360.75
2025-10-19,54880832.49,86821087.9,67755201.13,209457121.52
2025-10-20,58149357.21,103687278.58,73604903.32000001,235441539.11
2025-10-21,59211258.07,103360535.99,74436220.06,237008014.12
2025-10-22,60160186.31,104156289.55,74035764.56,238352240.42
2025-10-23,60154713.87,104104204.91,74580549.48,238839468.26
2025-10-24,60160014.32,105402305.89,74403871.77,239966191.98
2025-10-25,59103499.43,98612024.31,70994869.28,228710393.02
2025-10-26,56016967.07,89058317.38,68281533.54,213356817.99
2025-10-27,58083811.72,103432418.66,74142160.32,235658390.7
2025-10-28,59981257.18,105916198.27,76717104.71,242614560.16
2025-10-29,61430794.51,106042825.96,76152541.23,243626161.7
2025-10-30,61018250.12,105338207.58,75017233.51,241373691.21
2025-10-31,60239525.31,104862210.61,72899344.36,238001080.28
2025-11-01,59028996.89,98515948.11,71319481.18,228864426.18
2025-11-02,56687556.29,87626363.87,67694293.8,212008213.96
2025-11-03,55948141.33,90838542.48,69596608.12,216383291.93
2025-11-04,58198063.76,105023487.16,75590356.99,238811907.91
2025-11-05,60542981.6,104899695.99,75467600.75,240910278.34
2025-11-06,60735439.71,104909675.21,75297585.67,240942700.59
2025-11-07,60906322.49,107283911.98,77143730.89,245333965.35999998
2025-11-08,61183798.11,102881459.93,73581621.99,237646880.03
2025-11-09,58346242.08,90967746.22,69888181.43,219202169.73
2025-11-10,59930436.71,106028704.25,76099194.96000001,242058335.92
2025-11-11,61377280.95,104836777.28,75943062.43,242157120.66
2025-11-12,61712385.66,107125881.18,76056243.56,244894510.4
2025-11-13,60988849.68,106548377.76,76427882.67,243965110.11
2025-11-14,61733381.92,106912897.58,75619993.51,244266273.01
2025-11-15,60243491.54,99818093.56,70250638.5,230312223.6
2025-11-16,54993591.33,85501728.06,65656617.32,206151936.71
2025-11-17,53923478.47,89065761.09,69033009.19,212022248.75
2025-11-18,58176255.089999996,105118482.28999999,76430057.72,239724795.1
2025-11-19,61755867.1,107214216.52,76682041.48,245652125.1
2025-11-20,61183420.41,107374380.6,76665885.18,245223686.19
2025-11-21,61441697.71,106898863.2,75989432.53,244329993.44
2025-11-22,60389350.91,101047724.8,72582760.32,234019836.03
2025-11-23,57536652.59,88637297.32000001,68951203.48,215125153.39000002
2025-11-24,59013055.67,106543026.76,75620196.44,241176278.87
2025-11-25,60933196.07,107323346.04,76919460.25,245176002.36
2025-11-26,62119336.11,108442745.58,77397031.84,247959113.53
2025-11-27,62592149.35,108789866.69,76745664.95,248127680.99
2025-11-28,62003419.839999996,105162313.28,72837084.98,240002818.1
2025-11-29,57364034.64,95535497.71,68922014.84,221821547.19
2025-11-30,55062126.93,86162684.96,67022960.85,208247772.74
2025-12-01,56702039.25,101986332.97,72375671.41,231064043.63
2025-12-02,58274058.93,103851014.46,74158406.11,236283479.5
2025-12-03,59897569.42,105051978.67,75157606.22,240107154.31
2025-12-04,60184906.67,104889931.5,75232208.4,240307046.57
2025-12-05,60138735.61,105010864.55,75181984.91,240331585.07
2025-12-06,60042393.01,99560148.63,71027844.48,230630386.12
2025-12-07,56681778.02,88483464.23,65627505.96,210792748.21
2025-12-08,54617707.89,88777343.2,68838043.33,212233094.42
2025-12-09,58767442.71,106245321.58,76408304.19,241421068.48
2025-12-10,61194379.27,106416599.99,76990048.89,244601028.15
2025-12-11,61514383.02,107456567.02,77563400.96,246534351.0
2025-12-12,62358372.23,107668382.48,76380763.94,246407518.65
2025-12-13,60863443.93,99779668.43,71678118.15,232321230.51
2025-12-14,56598503.31,88127823.71,69159856.2,213886183.22
2025-12-15,58974371.57,106818109.01,76261282.29,242053762.87
2025-12-16,61296071.72,106900869.08,75867194.59,244064135.39
2025-12-17,61430055.16,106798069.82,76242605.98,244470730.96
2025-12-18,61708139.78,106634950.01,76800629.74,245143719.53
2025-12-19,61891975.98,106946079.04,75722829.76,244560884.78
2025-12-20,60604882.22,97409089.1,70819165.37,228833136.69
2025-12-21,56916127.11,88458160.57,68599311.96,213973599.64000002
2025-12-22,58172757.98,102822590.34,74709028.56,235704376.88
2025-12-23,60319120.97,103074132.79,74107004.51,237500258.27
2025-12-24,59440876.05,94702988.72,66570674.26,220714539.03
2025-12-25,54176397.63,78837150.25,62472862.68,195486410.56
2025-12-26,54072787.75,96679348.83,71850227.8,222602364.38
2025-12-27,57496239.3,94473642.84,70277797.17,222247679.31
2025-12-28,55886248.08,86727583.51,68027347.89,210641179.48
2025-12-29,57232580.68,99579134.07,72810654.55,229622369.3
2025-12-30,58277461.17,98325642.49,71432512.54,228035616.2
2025-12-31,57091753.11,90483997.97,66122621.64,213698372.72
2026-01-01,54192141.75,76139594.52,60988430.49,191320166.76
2026-01-02,53932076.87,91350191.75,68378701.47,213660970.09
2026-01-03,55971282.5,90282929.89,67381562.11,213635774.5
2026-01-04,54807452.34,83204060.37,64867073.25,202878585.96
2026-01-05,55529307.62,98363772.53,71408048.24,225301128.39
2026-01-06,57847701.01,98859498.56,71176951.9,227884151.47
2026-01-07,57897080.93,100057737.02,72614398.26,230569216.21
2026-01-08,58840883.36,101329679.84,73363874.83,233534438.03
2026-01-09,59749768.68,102568284.44,73649287.89,235967341.01
2026-01-10,59347936.26,96260543.94,69877955.81,225486436.01
2026-01-11,56373966.34,85434187.77,65873377.38,207681531.49
2026-01-12,55147198.87,87623009.94,67252344.93,210022553.74
2026-01-13,56941181.56,101696478.63,72477130.17999999,231114790.37
2026-01-14,58884000.71,102685441.13,74039814.78,235609256.62
2026-01-15,60153384.71,104308630.61,74168726.86,238630742.18
2026-01-16,59852926.77,104599598.37,74573880.11,239026405.25
2026-01-17,60172142.08,99382236.32000001,71761353.63,231315732.03
2026-01-18,57351565.06,88026848.83,69288995.94,214667409.83
2026-01-19,59468837.84,106446107.43,75321011.04,241235956.31
2026-01-20,60684069.64,105683700.22,75490586.9,241858356.76
2026-01-21,61354820.89,106511409.95,76265779.67,244132010.51
2026-01-22,62068682.71,107495667.72,75619943.22,245184293.65
2026-01-23,60909219.77,106014382.57,75286013.02,242209615.36
2026-01-24,60660547.74,99676579.64,71265750.01,231602877.39000002
2026-01-25,57032436.83,87885380.15,68642163.01,213559979.99
2026-01-26,59080344.87,105349982.88,75627069.87,240057397.62
2026-01-27,61945976.86,106694545.91,74984512.22,243625034.99
2026-01-28,61494728.55,105418215.35,74964126.82,241877070.72
2026-01-29,61133671.02,105089929.75,75339940.76,241563541.53
2026-01-30,61620915.14,105870343.24,75031163.55,242522421.93
2026-01-31,60379042.26,97519780.02,69739384.49,227638206.77
