Fecha,Precio_Ponderado_COP/kWh,AportesHidricos_GWh,Generacion_Termica_kWh,Generacion_Hidraulica_kWh,Generacion_Solar_kWh,Tipo_noticia,AportesHidricos_GWh_MA7,DTB_Vencimiento_00Meses,DTB_Vencimiento_01Meses,DTB_Vencimiento_02Meses,DTB_Vencimiento_03Meses,DTB_Vencimiento_04Meses,DTB_Vencimiento_05Meses,DTB_Vencimiento_06Meses,Precio_COP/kWh_7-17,Precio_Bilateral_COP/kWh_7-17,Demanda_kWh_7-17,Demanda_kWh_7-17_Comprador,Demanda_Comprador_7-17_01Meses_Adelante,Demanda_Comprador_7-17_02Meses_Adelante,Demanda_Comprador_7-17_03Meses_Adelante,Demanda_Comprador_7-17_04Meses_Adelante,Demanda_Comprador_7-17_05Meses_Adelante,Demanda_Comprador_7-17_06Meses_Adelante,Disponibilidad_kWh_7-17,Ratio_Cobertura_7-17,Retorno_Precio_7-17,Base_DTB_Vencimiento_00Meses,Retorno_DTB_Vencimiento_00Meses,Beta_MA30_DTB_Vencimiento_00Meses,Base_DTB_Vencimiento_01Meses,Retorno_DTB_Vencimiento_01Meses,Beta_MA30_DTB_Vencimiento_01Meses,Base_DTB_Vencimiento_02Meses,Retorno_DTB_Vencimiento_02Meses,Beta_MA30_DTB_Vencimiento_02Meses,Base_DTB_Vencimiento_03Meses,Retorno_DTB_Vencimiento_03Meses,Beta_MA30_DTB_Vencimiento_03Meses,Base_DTB_Vencimiento_04Meses,Retorno_DTB_Vencimiento_04Meses,Beta_MA30_DTB_Vencimiento_04Meses,Base_DTB_Vencimiento_05Meses,Retorno_DTB_Vencimiento_05Meses,Beta_MA30_DTB_Vencimiento_05Meses,Base_DTB_Vencimiento_06Meses,Retorno_DTB_Vencimiento_06Meses,Beta_MA30_DTB_Vencimiento_06Meses
2025-08-11,123.7957,479.3732,20359350.0,170648740.0,9741100.0,0.7587949202610461,470.754,199.6,384.37,436.78,332.5,390.13,332.53,378.17,109.8311,289.873,83959646.53,19531.475,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,163687943.98,1.9496025858268937,0.016625484556555846,89.76889999999999,0.0,-0.08602646534791732,274.5389,0.0,-0.05558207986722339,326.9489,0.0,-0.280380278846747,222.6689,0.0,0.0747943534979673,280.2989,0.0,-0.21062671421640872,222.69889999999998,0.0,0.09462663272035124,268.3389,0.0,-0.2753018210388989
2025-08-12,183.985,513.834,22809160.0,195693360.0,12272720.0,0.7673437624734125,461.0334857142857,195.55,381.91,436.04,331.67,389.27,331.73,377.49,125.3339,289.873,102691942.92,33043.109000000004,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,161258733.69,1.5703153441709172,0.13203764475959281,70.21610000000001,-0.02049926267584034,-0.0992415799864647,256.5761,-0.006420651592293669,-0.06903752857736463,310.7061,-0.0016956535764681864,-0.344082797605068,206.33610000000002,-0.0024993614046728107,0.10529099507655089,263.9361,-0.00220682665902661,-0.2607000682737291,206.39610000000002,-0.002408696554926805,0.14874322340213,252.1561,-0.0017997516966607693,-0.33542239284410486
2025-08-13,212.4419,445.917,26709180.0,198694610.0,13970280.0,0.7986622608171723,466.55134285714286,191.6,379.58,435.39,330.87,388.41,330.97,376.81,136.85629999999998,289.873,103725458.02,34930.491,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,158577254.34,1.528817103988335,0.08795009424453977,54.74370000000002,-0.02040623566476306,-0.10665448116915953,242.7237,-0.006119600445027335,-0.07629295965811594,298.5337,-0.0014918011097766806,-0.37777276174559066,194.01370000000003,-0.0024149497050707093,0.12152687601063886,251.55370000000005,-0.0022117075161202653,-0.2880669131236116,194.11370000000005,-0.0022936482063840294,0.17755340509206433,239.95370000000003,-0.0018029966438069742,-0.36833824419264344
2025-08-14,233.8638,401.3138,31033780.0,199935480.0,10871440.0,0.7879888396986209,476.42285714285714,188.21,377.76,434.91,330.14,387.67,330.24,376.21,179.231,289.873,105388765.0,34295.186,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,154129719.84,1.4624872000350322,0.2697440064183293,8.979000000000013,-0.017851504834287484,-0.12640236520080497,198.529,-0.004806304971570794,-0.09241625541206831,255.67900000000003,-0.0011030680194652836,-0.4526320207345511,150.909,-0.002208742066770317,0.1530849413135026,208.43900000000002,-0.0019070204727987378,-0.3509862376553605,151.00900000000001,-0.002208073975282972,0.2294825554303804,196.97899999999998,-0.0015935835090048962,-0.4459390931672232
2025-08-15,345.4217,344.7064,32030150.0,197700710.0,11019150.0,0.7973452669017508,468.7695714285714,185.12,376.32,434.56,329.51,387.01,329.58,375.68,219.6589,289.873,105481521.27,34789.188,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,155335130.44,1.4726288412393125,0.20340041195739894,-34.538899999999984,-0.016554097257106284,-0.13856461428562264,156.6611,-0.003819228066995384,-0.10230849179862626,214.9011,-0.0008050882006392307,-0.4970015396874767,109.8511,-0.0019101044236979976,0.17427969155118042,167.3511,-0.0017039297766451974,-0.3904893089851742,109.9211,-0.0020005462705592874,0.2647545319813253,156.02110000000002,-0.0014097809194974127,-0.494118897011419
2025-08-16,229.1174,406.9966,28406080.0,201077300.0,10174740.0,0.7925857328568818,455.31948571428575,182.53,375.98,434.6,329.08,386.55,329.05,375.3,215.3802,289.873,104126951.01,35538.9,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,154159684.32,1.4804974391807075,-0.019671050116796998,-32.8502,-0.01408972037067361,-0.13497147495430026,160.59980000000002,-0.0009038947843919392,-0.09922599835121773,219.21980000000002,9.204289205264739e-05,-0.483250055008418,113.69979999999998,-0.0013058201949673783,0.16705113615265252,171.1698,-0.0011893067227379886,-0.37811028342252245,113.66980000000001,-0.0016094016804557964,0.253001509527224,159.9198,-0.001012011058701738,-0.4786176926628062
2025-08-17,218.3194,488.053,23475370.0,186164900.0,10605270.0,0.7932101422339523,440.0277142857143,182.53,375.98,434.6,329.08,386.55,329.05,375.3,198.0707,289.873,95528588.33,30827.124000000003,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,153192368.94,1.6036285222890827,-0.08378080082459836,-15.540699999999987,0.0,-0.13992042753836964,177.90930000000003,0.0,-0.10146974938964519,236.52930000000003,0.0,-0.5009883924381604,131.0093,0.0,0.16197017532606578,188.47930000000002,0.0,-0.38585877501687205,130.97930000000002,0.0,0.23909857966336887,177.22930000000002,0.0,-0.49086368635541117
2025-08-18,233.2881,401.0296,19905910.0,168331510.0,13037480.0,0.7839157324311549,428.8357714285714,182.53,375.98,434.6,329.08,386.55,329.05,375.3,219.7699,289.873,84029972.63,21796.41,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,159264259.3,1.8953268020361131,0.1039570522498252,-37.239900000000006,0.0,-0.1447305683473549,156.2101,0.0,-0.10839767236324903,214.83010000000002,0.0,-0.536048617271298,109.31009999999998,0.0,0.1779736233419033,166.7801,0.0,-0.4097716599856865,109.2801,0.0,0.2674709900335232,155.5301,0.0,-0.5208805128454862
2025-08-19,267.0537,618.4562,19722820.0,176176770.0,11504230.0,0.7651097038169737,443.78180000000003,182.53,375.98,434.6,329.08,386.55,329.05,375.3,240.4547,289.873,87581621.48,21797.521,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,155755072.01,1.7783990451189347,0.08995062429908239,-57.9247,0.0,-0.14658720630352007,135.52530000000002,0.0,-0.11266296953512092,194.14530000000002,0.0,-0.5555784878420362,88.62529999999998,0.0,0.19099822355143964,146.0953,0.0,-0.42447894064095926,88.59530000000001,0.0,0.2919283857320791,134.8453,0.0,-0.5385395735561757
2025-08-20,346.2075,454.071,28446020.0,193196180.0,14342360.0,0.7806964822991866,444.94665714285713,182.33,379.03,435.82,329.24,386.7,328.92,375.38,270.7715,289.873,102686302.44,32390.230000000003,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,159559550.75,1.553854282008365,0.11874357756136665,-88.44149999999999,-0.0010963110235796022,-0.1497990284823619,108.25849999999997,0.00807940713678906,-0.1171768220279374,165.0485,0.0028032462464460083,-0.567931803852939,58.468500000000006,0.00048608580371375807,0.21204023674231212,115.92849999999999,0.0003879728467675616,-0.4462345734690383,58.14850000000001,-0.0003951547994333662,0.32898987710441707,104.60849999999999,0.00021314008712856907,-0.5650965480836391
2025-08-21,303.8596,349.0548,35071420.0,200721320.0,13011950.0,0.7758481860992147,437.48108571428565,182.69,382.18,437.08,329.44,386.85,328.79,375.46,268.84250000000003,289.873,106797235.94,34076.991,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,160198581.43,1.5000255392377528,-0.007149585507351853,-86.15250000000003,0.001972495297365198,-0.14753022297259138,113.33749999999998,0.008276344190620741,-0.11455068337497037,168.23749999999995,0.0028869306337691845,-0.5578006784774656,60.59749999999997,0.0006072751750360177,0.20353066029510888,118.0075,0.0003878223822122725,-0.43446487513929005,59.94749999999999,-0.00039531100847764184,0.31534456692440926,106.61749999999995,0.00021309466811237786,-0.5501014813641917
2025-08-22,316.1605,476.658,29047933.0,196942862.0,12688910.0,0.7872760247358095,456.33131428571426,182.82,385.54,438.43,329.67,387.04,328.69,375.57,300.095,289.873,107185284.15,34065.671,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,159234917.18,1.485604282740524,0.10997338492460655,-117.27500000000003,0.0007113348771943424,-0.1437007509251342,85.445,0.008753247156220053,-0.1108810989431228,138.33499999999998,0.003083919246925,-0.5277559719685132,29.57499999999999,0.0006979108474631234,0.20803191494154574,86.945,0.0004910258662536828,-0.4279023534794737,28.59499999999997,-0.0003041917648327613,0.32448158369036934,75.47499999999997,0.0002929310434646269,-0.5406246763804099
2025-08-23,282.7609,426.6644,28472964.0,195912118.0,13148410.0,0.7805513999489693,459.141,182.56,388.97,439.79,329.9,387.27,328.59,375.68,279.81190000000004,289.873,106544349.1,33676.882000000005,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,161939804.82,1.5199286136518337,-0.06998149948872921,-97.25190000000003,-0.0014231761119070634,-0.13859747647011006,109.15809999999999,0.008857270852415316,-0.10635661907200505,159.97809999999998,0.0030971763046844067,-0.513861207382969,50.08809999999994,0.000697424107593287,0.19011577073303113,107.45809999999994,0.000594077325010465,-0.4061164957442695,48.77809999999994,-0.0003042843256195487,0.2952234257111061,95.86809999999997,0.00029284525999637346,-0.512516410252236
2025-08-24,231.3496,427.2906,20343480.0,189610751.0,12515770.0,0.7781125735115951,450.46065714285714,182.56,388.97,439.79,329.9,387.27,328.59,375.68,205.121,289.873,98855989.18,28785.254,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,166451714.71,1.683779769852079,-0.31051754279040267,-22.561000000000007,0.0,-0.13129819016808073,183.84900000000002,0.0,-0.08983312622945608,234.669,0.0,-0.4324765282410355,124.77899999999997,0.0,0.1459227003127065,182.14899999999997,0.0,-0.3523900628008273,123.46899999999997,0.0,0.21175714368644005,170.559,0.0,-0.4478117280217674
2025-08-25,242.6668,399.2254,24057300.0,173969990.0,13804580.0,0.7916395307026473,450.20291428571426,182.56,388.97,439.79,329.9,387.27,328.59,375.68,181.3069,289.873,87840997.4,20991.479,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,165963027.04,1.8893572699801788,-0.12340887341219904,1.2530999999999892,0.0,-0.13844000289316236,207.66310000000001,0.0,-0.09188508299879795,258.48310000000004,0.0,-0.4482308113009023,148.59309999999996,0.0,0.13907699166967402,205.96309999999997,0.0,-0.35950685811825633,147.28309999999996,0.0,0.19334405511736688,194.3731,0.0,-0.4603415992118262
2025-08-26,301.6749,412.4728,30565485.0,196656400.0,12440020.0,0.8026139744764272,420.77671428571426,183.07,392.59,441.2,330.16,387.54,328.52,375.83,288.8286,289.873,105533391.59,32858.313,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,163308259.16,1.5474558023725502,0.46564225708316165,-105.7586,0.0027897072491578126,-0.14920287948013145,103.76139999999998,0.00926359047857865,-0.10510571534487997,152.3714,0.003200947125193577,-0.47293077575302883,41.33140000000003,0.0007878072097907653,0.20727171204304476,98.71140000000003,0.0006969450857088253,-0.43215522317601734,39.69139999999999,-0.00021305413177330785,0.306382822635128,87.00139999999999,0.0003991962901144456,-0.5534152424266999
2025-08-27,336.1215,362.2176,35002550.0,195099400.0,13160190.0,0.810343867424725,407.65479999999997,184.85,396.63,442.74,330.49,387.85,328.49,376.02,289.86670000000004,289.873,106792534.64,36686.380000000005,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,161715021.23,1.5142914415801152,0.0035877295478917407,-105.01670000000004,0.009676092019717598,-0.15444713055216497,106.76329999999996,0.010238045889675522,-0.11387204085265493,152.87329999999997,0.0034844029189829,-0.520841683997814,40.62329999999997,0.0009990162035749778,0.2249961401378109,97.98329999999999,0.0007995976644441492,-0.4579929421725511,38.62329999999997,-9.132281097947505e-05,0.34028319697282683,86.15329999999994,0.0005054199748476454,-0.5848395468786426
2025-08-28,327.9761,471.5386,37058970.0,194239370.0,14009750.0,0.8140695101908157,425.1524857142858,187.7,401.15,444.42,330.89,388.24,328.52,376.28,293.9405,289.873,106532101.78,34662.087,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,161209311.53,1.5132463251585349,0.013956203770228503,-106.2405,0.015300258209822276,-0.14848563697533285,107.20949999999999,0.011331566009550018,-0.10790263914705603,150.47950000000003,0.003787370954922639,-0.4895994185800861,36.9495,0.001209592212556939,0.2145759852579889,94.29950000000002,0.0010050381600801902,-0.4370780274402775,34.579499999999996,9.132281097947002e-05,0.32473513149529737,82.33949999999999,0.0006912136391115295,-0.5572950678613424
2025-08-29,468.1268,452.93182344,38311750.0,190197110.0,14488010.0,0.8108144034192322,421.76303191999995,190.37,406.53,446.38,331.42,388.78,328.62,376.62,366.5582,289.873,106390658.81,35135.513,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,157293928.36,1.4784561926710755,0.22077994226919265,-176.1882,0.014124603325234393,-0.14144762227733002,39.97179999999997,0.013322304803067106,-0.10658903440327089,79.8218,0.004400545942786411,-0.45980499258699414,-35.13819999999998,0.001600459341189605,0.2371840061934612,22.221799999999973,0.0013899258370059983,-0.44658250927433735,-37.938199999999995,0.00030434915169347574,0.3640372953339433,10.061800000000005,0.0009031744537447898,-0.5692203778440095
2025-08-30,401.9534,350.06902163999996,42482310.0,187080440.0,14833820.0,0.7991047616404717,410.8208350114285,192.88,412.83,448.61,332.08,389.44,328.82,377.07,360.7893,289.873,106912819.67,35348.137,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,160695505.25,1.5030517925353302,-0.01586317674428405,-167.90930000000003,0.013098686955218137,-0.15173306474941534,52.04069999999996,0.015378158942567775,-0.11401255490272054,87.82069999999999,0.004983306215400373,-0.5086995311445588,-28.70930000000004,0.001989450543135403,0.2379724689557312,28.650699999999972,0.001696178865195606,-0.46586600911704307,-31.969300000000032,0.0006084205590459223,0.3625438541090708,16.280699999999968,0.0011941250473604546,-0.5954149358861349
2025-08-31,354.6656,334.88860552,39007080.0,180632610.0,11901710.0,0.7991047616404717,397.6205500857142,192.88,412.83,448.61,332.08,389.44,328.82,377.07,283.6747,289.873,100346826.63,29678.731,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,158997304.76,1.584477657138643,-0.24046597230117775,-90.79469999999998,0.0,-0.1448628864529152,129.1553,0.0,-0.09991674883988542,164.93530000000004,0.0,-0.4332536281670379,48.40530000000001,0.0,0.20691805298285454,105.76530000000002,0.0,-0.423333121842949,45.14530000000002,0.0,0.30306914632409715,93.39530000000002,0.0,-0.5443715666327023
2025-09-01,275.3566,374.13814724,34628400.0,163855240.0,12801430.0,0.783974015592163,394.03665683428574,192.88,412.83,448.61,332.08,389.44,328.82,377.07,228.3316,289.873,87675243.03,20600.697,944878.474,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,157706303.7,1.7987552500543094,-0.217029200803817,-35.45160000000001,0.0,-3.7392099520577893,184.49839999999998,0.0,2.2870813970055073,220.2784,0.0,12.629367459167899,103.74839999999998,0.0,-28.74679086040121,161.1084,0.0,-33.355803825596,100.48839999999998,0.0,-76.48586621571738,148.73839999999998,0.0,-51.33058553067373
2025-09-02,374.1523,471.38425266,40769740.0,188448970.0,10776350.0,0.7773769450773532,402.45257864285713,405.28,453.54,332.61,389.99,328.98,377.45,318.53,385.0566,290.481,105277812.02,32383.381,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,149182612.24,1.4170375445460366,0.522591378145021,20.22339999999997,0.7425099523804494,0.6410502304733876,68.48340000000002,0.09404758258684033,5.069627651234037,-52.44659999999999,-0.2991832809590696,-1.6475539920188804,4.933400000000006,0.16074519402453108,3.0484056170313356,-56.076599999999985,-0.16871285115515017,-3.000552418512801,-7.6066000000000145,0.13792762100290284,3.4959539688051926,-66.52660000000003,-0.16871418450561787,-2.999530516557684
2025-09-03,285.3264,506.98524312,32991080.0,198503160.0,12693630.0,0.7696004741878518,423.1336705171429,396.61,457.94,333.04,390.42,329.05,377.75,318.47,203.7838,290.481,105356922.28,32071.223,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,155086911.23,1.4720144426565152,-0.6363307085360761,192.8262,-0.021624756163810342,0.6859002632215488,254.15619999999998,0.009654702633410756,4.681166854237853,129.2562,0.001291970434350032,-1.711632002507967,186.6362,0.0011019849656333297,3.1275018979368645,125.2662,0.0002127562581159967,-3.1173090449738265,173.9662,0.0007944915672151021,3.581465267292958,114.68620000000001,-0.00018838304608279877,-3.107485142319274
2025-09-04,286.8955,569.8523622,32237690.0,194566060.0,12967560.0,0.7765559174949249,437.1784936885714,387.13,461.42,333.31,390.69,329.02,377.9,318.34,203.7029,290.481,105125178.86,35852.839,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,157290341.05,1.4962194857187425,-0.00039706817946665225,183.4271,-0.0241928761547,0.690491558328891,257.7171,0.007570519971911267,4.730079312606832,129.6071,0.0008103849771929014,-1.7190403056241725,186.9871,0.0006913239127738626,3.146152243677204,125.31709999999998,-9.117571085393711e-05,-3.128926215609437,174.19709999999998,0.0003970092025941878,3.6034240992665234,114.63709999999998,-0.0004082850514468128,-3.119925108394149
2025-09-05,260.7811,587.6264009199999,37618194.0,195257020.0,11012750.0,0.7762478886749518,456.4205761857143,377.3,463.45,333.31,390.69,328.82,377.86,318.09,219.1696,290.481,107530979.88,33078.699,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,152906527.18,1.4219765071483326,0.0731832995707584,158.1304,-0.025719926964589874,0.7096051192987011,244.2804,0.004389813184379102,4.994253178355945,114.1404,0.0,-1.7517844609535338,171.5204,0.0,3.2258268368984537,109.65039999999999,-0.0006080506085433474,-3.1800367930262587,158.6904,-0.00010585371027130217,3.700551206823705,98.92039999999997,-0.0007856323958918571,-3.1735869282163702
2025-09-06,234.0828,533.82821354,32247213.0,202959940.0,10630510.0,0.7685788264656639,482.6718893142857,366.89,459.09,332.18,389.52,327.83,376.95,317.26,183.2101,290.481,105531255.38,36111.689,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,152744953.58,1.4473906619417307,-0.17921227759992406,183.67989999999998,-0.027978551363401293,0.7100599581310283,275.87989999999996,-0.009452235050787109,5.051375702104346,148.9699,-0.00339599719306024,-1.7429123049354174,206.30989999999997,-0.002999194773276105,3.2309677938683294,144.61989999999997,-0.0030153072415938505,-3.165063741030292,193.73989999999998,-0.0024112039874611382,3.701667267497283,134.04989999999998,-0.0026127346255073393,-3.1604479291508105
2025-09-07,134.5045,475.27749624,24906920.0,194080680.0,12229550.0,0.7808760089675971,502.7274451314286,366.89,459.09,332.18,389.52,327.83,376.95,317.26,108.3498,290.481,97135063.57,31090.355000000003,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,159914098.6,1.6463066242269822,-0.5252686996139405,258.54019999999997,0.0,0.7223676225093401,350.74019999999996,0.0,5.2609886472020175,223.8302,0.0,-1.7791058999649934,281.17019999999997,0.0,3.301982528066708,219.48019999999997,0.0,-3.2385022785343125,268.6002,0.0,3.7774447263070403,208.91019999999997,0.0,-3.234475937402103
2025-09-08,105.9534,706.91870312,21107180.0,173279180.0,10597990.0,0.7806522832268904,550.2675245428571,366.89,459.09,332.18,389.52,327.83,376.95,317.26,99.7452,290.481,85323208.33,20785.632,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,158748267.53,1.8605520190475942,-0.08274594779939619,267.1448,0.0,0.7400186380628998,359.34479999999996,0.0,5.614429307413985,232.4348,0.0,-1.8007346343501538,289.77479999999997,0.0,3.3749612273681735,228.08479999999997,0.0,-3.273928774340686,277.2048,0.0,3.8599504801336186,217.51479999999998,0.0,-3.2731445548725517
2025-09-09,236.3473,547.7984463600001,25965930.0,198441740.0,13015640.0,0.7806522832268904,561.1838379285715,357.28,453.63,330.85,388.16,326.72,375.89,316.34,148.2874,290.481,101620902.78,34021.467000000004,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,153165286.67,1.5072222591998508,0.39653334830991727,208.99259999999998,-0.026542287515015833,0.6971516955299818,305.3426,-0.011964381478367,4.596015371440295,182.56260000000003,-0.004011890212784226,-1.7585652962809897,239.87260000000003,-0.003497586118760001,3.1919449265090156,178.43260000000004,-0.0033916463648361677,-3.201726524392081,227.6026,-0.002816005261338756,3.663508551859442,168.05259999999998,-0.0029040424449664863,-3.1925630204433486
2025-09-10,229.1652,447.28465276,29198440.0,205193430.0,14826350.0,0.7743275935901288,552.6551821628572,348.13,448.05,329.49,386.76,325.61,374.8,315.42,132.8749,290.481,105757549.65,34736.652,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,158099956.33,1.4949283228783659,-0.1097441985465085,215.2551,-0.025943814856349626,0.7050254706584596,315.17510000000004,-0.012377054462458929,4.68066688851899,196.6151,-0.0041190959897043035,-1.7677243135249612,253.8851,-0.003613280140338593,3.2282182859385045,192.73510000000002,-0.0034031887888231584,-3.217950982838679,241.92510000000001,-0.0029039970321049122,3.703126530899962,182.54510000000002,-0.0029125004759309034,-3.2107472239482004
2025-09-11,256.8825,338.59295144,34048420.0,204065030.0,14870580.0,0.7824305408548728,519.6181234828571,310.0,308.0,310.0,350.0,324.47,373.68,314.47,140.5865,290.481,107754210.96,34489.672,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,157100899.65,1.4579560116524657,0.056414873622118514,169.4135,-0.11600367575630609,0.6809905151534671,167.4135,-0.37480505035665396,0.1817839379412644,169.4135,-0.06097370698917227,-1.760003512179283,209.4135,-0.09987119113188742,2.141666970290268,183.88350000000003,-0.0035072642400488883,-3.231949606603289,233.0935,-0.0029927341704145847,3.725930960098609,173.88350000000003,-0.00301640197593902,-3.2258517254698695
2025-09-12,312.5268,414.8061367,34393390.0,199397590.0,14564240.0,0.773663162121173,494.9295143085714,303.03,305.75,308.79,348.85,323.37,372.6,313.56,210.7237,290.481,108922389.59,37045.72,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,154647399.13,1.419794403263789,0.4047248389897487,92.30629999999996,-0.02274048696998957,0.6590666789716234,95.02629999999999,-0.007332008406292685,0.18084398891626846,98.06630000000001,-0.003910863272614113,-1.7364056732581241,138.12630000000001,-0.003291124098213732,2.0943779719895343,112.6463,-0.0033959034857820895,-3.2051551541514525,161.87630000000001,-0.0028943580263644146,3.605142044408514,102.8363,-0.002897952762951232,-3.1928614055549143
2025-09-13,292.6002,315.31619736,36104940.0,192921750.0,11030180.0,0.7815901351147773,463.7135119971429,295.45,303.73,307.62,347.73,322.27,371.56,312.65,168.5864,290.481,104865137.57,35423.137,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,151463209.6,1.444361902437735,-0.22309941866664953,126.86359999999999,-0.025332192717518826,0.6902961972019084,135.14360000000002,-0.006628625701708986,0.17561899108978313,139.0336,-0.0037961791829135604,-1.787733902869152,179.14360000000002,-0.003215713816482219,2.1547647168932396,153.68359999999998,-0.003407474953010996,-3.2698328217930923,202.9736,-0.002795099648168051,3.7736541663420673,144.06359999999998,-0.0029063753072146323,-3.2650222944225455
2025-09-14,229.8794,285.21463858,25807630.0,187423230.0,14233520.0,0.7815901351147772,436.5616751885714,295.45,303.73,307.62,347.73,322.27,371.56,312.65,153.621,290.481,100842585.36,30519.032000000003,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,153670801.43,1.523868124576611,-0.09295984790161314,141.82899999999998,0.0,0.7054853022029488,150.109,0.0,0.16665734786722108,153.999,0.0,-1.82368246304689,194.109,0.0,2.181211595377529,168.64899999999997,0.0,-3.3208650546872414,217.939,0.0,3.863471557085768,159.02899999999997,0.0,-3.3188472468959267
2025-09-15,171.2677,343.98348548,25966760.0,170388440.0,13741020.0,0.7911680423539627,384.71378695428575,295.45,303.73,307.62,347.73,322.27,371.56,312.65,163.0176,290.481,87669174.17,20837.82,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,152165697.93,1.73568074948367,0.05936964031953922,132.4324,0.0,0.7038443398159241,140.71240000000003,0.0,0.1703582656138977,144.60240000000002,0.0,-1.8135385876406,184.71240000000003,0.0,2.1772625623187736,159.2524,0.0,-3.302156873647471,208.54240000000001,0.0,3.8488032522639544,149.6324,0.0,-3.300203134853131
2025-09-16,348.5571,336.79563392,32434940.0,191654110.0,15363120.0,0.7929880197647423,354.5705280342857,289.78,303.43,306.73,346.9,321.37,370.71,311.9,240.9291,290.481,107276081.57,31175.677000000003,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,155595010.09,1.4504166055736372,0.3906445288987077,48.85089999999997,-0.01937760339910742,0.6759035393705406,62.5009,-0.0009882074722111888,0.19041171268570664,65.80090000000001,-0.00289737323223608,-1.7660403171610612,105.97089999999997,-0.002389762593059381,2.1263931957567745,80.4409,-0.002796596192191788,-3.239593321876743,129.78089999999997,-0.002290272735111426,3.6933546484242243,70.97089999999997,-0.002401730399549317,-3.231266623018017
2025-09-17,402.537,289.68425704000003,39590560.0,192169520.0,12438850.0,0.803926454126335,332.05618578857144,285.09,303.89,305.96,346.17,320.53,369.97,311.18,352.3643,290.481,107700061.49,33012.256,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,152395974.14,1.4150035945350878,0.3801628842587834,-67.27430000000004,-0.016317094501242673,0.6569223168844239,-48.47430000000003,0.0015148524269462216,0.2072776802523552,-46.404300000000035,-0.002513507337762844,-1.7414138308799902,-6.194299999999998,-0.0021065701010178736,2.0906986350026022,-31.83430000000004,-0.0026172315921266795,-3.215365367899288,17.605700000000013,-0.0019981645142681456,3.591411072850303,-41.18430000000001,-0.002311100726940834,-3.2025380156268226
2025-09-18,361.7228,303.1590908,40639120.0,187431090.0,12790620.0,0.8227324827405162,326.99420569714283,280.19,304.59,305.23,345.48,319.73,369.27,310.5,269.69849999999997,290.481,105776147.01,32818.609000000004,963484.296,946436.747,919763.066,966375.5920000001,921443.0349529171,1069782.789426275,150509299.18,1.4229039668628785,-0.2673609152004895,10.49150000000003,-0.017336975419005765,0.6736958671024941,34.89150000000001,0.002300816160933195,0.1860969285085253,35.53150000000005,-0.0023887836749044377,-1.7819620586669882,75.78150000000005,-0.001995229462601177,2.12202370451715,50.03150000000005,-0.0024989860879288945,-3.2750820920497206,99.57150000000001,-0.0018938374796264774,3.690325064398222,40.80150000000003,-0.002187621513283276,-3.265124024153476
