Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2024-06-30,109.24072857142856,108.8575,128.53587142857145,114.7088
2024-07-01,108.88417142857143,110.6153,171.27145714285714,127.80176666666668
2024-07-02,109.2841,182.8841,195.85009999999997,165.19918333333334
2024-07-03,134.46338571428572,206.3491,212.04052857142855,187.04243333333332
2024-07-04,140.41567142857144,206.32710000000003,281.3671,208.9896
2024-07-05,108.6548,209.8548,285.36908571428575,202.3631333333333
2024-07-06,108.34728571428572,157.246,203.5317142857143,156.483875
2024-07-07,107.0823,106.0487,203.4963,134.77238333333332
2024-07-08,105.05778571428571,171.8855,311.9063571428572,193.2335
2024-07-09,150.65707142857144,213.87849999999997,385.51421428571433,245.49933333333337
2024-07-10,127.32975714285716,200.9869,311.4726142857143,211.7285666666667
2024-07-11,236.80255714285713,306.6597,462.9454142857143,331.86803333333336
2024-07-12,248.26022857142857,298.8736,341.25480000000005,296.47255
2024-07-13,233.2725,274.7611,298.26435714285714,269.515375
2024-07-14,230.6813,230.2813,231.08144285714283,230.63134166666663
2024-07-15,227.47642857142856,295.10499999999996,333.3335714285714,286.53
2024-07-16,253.0201,289.1201,332.87724285714285,291.3534333333334
2024-07-17,255.17125714285717,306.92839999999995,345.31411428571425,303.0284
2024-07-18,295.49235714285714,301.9295,317.0923571428571,304.4745
2024-07-19,298.5589,321.5589,339.2731857142857,320.0172333333333
2024-07-20,279.37995714285717,313.66610000000003,364.3813857142857,318.45793333333336
2024-07-21,291.29645714285715,306.8736,374.0164571428572,321.91360000000003
2024-07-22,387.3516,398.5416,418.78017142857146,401.1807666666666
2024-07-23,403.301,476.84039999999993,486.5001428571428,458.2088333333333
2024-07-24,300.95275714285714,380.3511,425.6793285714285,370.41398333333336
2024-07-25,304.5025428571429,365.5029,428.9318285714286,366.2112333333334
2024-07-26,283.04657142857144,332.414,384.7608571428571,333.28299999999996
2024-07-27,318.5124,324.5124,383.5124,339.9707333333333
2024-07-28,241.57797142857143,237.5594,384.5594,281.6064833333333
2024-07-29,311.08371428571434,390.898,421.08371428571434,376.423
2024-07-30,354.71909999999997,417.91910000000007,420.4333857142857,400.2191
2024-07-31,362.1679,394.8679,417.02504285714286,391.7929
2024-08-01,426.9466714285714,433.7181000000001,440.8038142857143,433.8097666666667
2024-08-02,231.2185857142857,451.5756,498.1351571428572,400.884675
2024-08-03,428.4277,489.9277,503.8562714285714,476.0527
2024-08-04,439.3575,441.4575,507.07178571428574,459.9825
2024-08-05,473.3929428571428,535.5358,565.6072285714285,526.1816333333333
2024-08-06,424.4373,501.73729999999995,526.4373,486.3956333333333
2024-08-07,424.2242,440.7242,502.6527714285714,453.97419999999994
