Fecha,CodigoDuracion,Hora,PrecioMinimo,Percentil5,PPP,PPS,Mediana,Percentil95,PrecioMaximo,LimiteInferiorIC95Ponderado,LimiteSuperiorIC95Ponderado,LimiteInferiorIC95Simple,LimiteSuperiorIC95Simple,TotalContratos,Version
2025-05-01,P1M,17,80.0,127.14,288.88,310.67,307.21,428.44,574.74,284.23,293.54,304.73,316.6,642,TXR
2025-05-01,P1M,18,1.0,188.6,294.74,317.18,309.88,433.67,1759.65,290.49,298.99,311.21,323.14,643,TX2
2025-05-01,P1M,18,80.0,175.0,289.81,313.08,306.08,429.08,1040.62,285.01,294.61,307.01,319.15,643,TX3
2025-05-01,P1M,19,80.0,188.6,294.08,319.76,306.71,440.78,878.38,288.36,299.81,312.65,326.86,644,TX3
2025-05-01,P1M,19,80.0,188.6,294.08,319.76,306.71,440.78,878.38,288.36,299.81,312.65,326.86,644,TX4
2025-05-01,P1M,19,80.0,188.6,294.17,319.79,306.71,440.78,877.3,288.44,299.9,312.68,326.9,644,TXF
2025-05-01,P1M,19,80.0,188.6,297.05,322.88,310.15,445.26,877.46,291.29,302.82,315.73,330.03,644,TXR
2025-05-01,P1M,20,1.0,175.0,293.44,314.87,307.97,433.05,574.74,289.28,297.61,309.21,320.53,644,TX2
2025-05-01,P1M,20,80.0,175.0,288.41,311.06,304.88,428.86,568.37,283.91,292.91,305.34,316.78,644,TX3
2025-05-01,P1M,20,80.0,175.0,288.41,311.06,304.88,428.86,568.37,283.91,292.91,305.34,316.78,644,TX4
2025-05-01,P1M,8,78.79,129.75,283.6,306.88,304.82,418.61,568.37,279.07,288.12,301.39,312.36,690,TX3
2025-05-01,P1M,8,1.0,175.0,289.0,310.67,307.97,423.3,574.74,284.79,293.21,305.22,316.12,689,TX2
2025-05-01,P1M,7,80.0,129.61,286.91,309.99,307.97,423.3,574.74,282.32,291.51,304.41,315.57,688,TXR
2025-05-01,P1M,7,79.01,128.39,284.09,306.95,304.56,418.61,568.37,279.55,288.63,301.45,312.46,688,TXF
2025-05-01,P1M,7,78.79,127.92,283.99,306.9,304.83,418.61,568.37,279.46,288.52,301.41,312.4,689,TX4
2025-05-01,P1M,6,80.0,124.58,288.4,310.06,306.67,428.44,574.74,283.71,293.08,304.15,315.97,652,TXR
2025-05-01,P1M,6,79.01,123.55,285.54,306.99,303.27,423.7,568.37,280.92,290.17,301.16,312.82,652,TXF
2025-05-01,P1M,6,78.79,124.04,285.45,306.95,303.52,423.7,568.37,280.84,290.06,301.13,312.76,653,TX4
2025-05-01,P1M,6,78.79,124.2,285.45,306.95,303.52,423.7,568.37,280.84,290.06,301.13,312.76,653,TX3
2025-05-01,P1M,5,79.01,122.84,285.91,307.29,303.81,423.7,568.37,281.25,290.56,301.42,313.15,647,TXF
2025-05-01,P1M,5,78.79,123.32,285.82,307.26,304.45,423.7,568.37,281.18,290.45,301.4,313.11,648,TX4
2025-05-01,P1M,5,78.79,123.31,285.82,307.26,304.45,423.7,568.37,281.18,290.45,301.4,313.11,648,TX3
2025-05-01,P1M,5,1.0,166.15,289.89,310.72,307.21,428.44,574.74,285.39,294.4,304.84,316.61,647,TX2
2025-05-01,P1M,4,80.0,124.02,288.74,310.25,306.92,428.44,574.74,284.03,293.44,304.32,316.18,649,TXR
2025-05-01,P1M,4,79.01,123.09,285.88,307.17,303.52,423.7,568.37,281.23,290.53,301.31,313.02,649,TXF
2025-05-01,P1M,4,78.79,123.7,285.79,307.14,303.81,423.7,568.37,281.15,290.42,301.3,312.98,650,TX4
2025-05-01,P1M,4,78.79,123.7,285.79,307.14,303.81,423.7,568.37,281.15,290.42,301.3,312.98,650,TX3
2025-05-01,P1M,3,79.01,123.15,285.84,307.12,303.49,423.7,568.37,281.2,290.47,301.27,312.96,650,TXF
2025-05-01,P1M,3,78.79,123.7,285.74,307.09,303.81,423.7,568.37,281.12,290.37,301.25,312.92,651,TX4
2025-05-01,P1M,3,78.79,123.7,285.74,307.09,303.81,423.7,568.37,281.12,290.37,301.25,312.92,651,TX3
2025-05-01,P1M,3,1.0,121.37,288.53,309.82,306.89,428.44,574.74,283.79,293.28,303.82,315.81,650,TX2
2025-05-01,P1M,2,80.0,124.32,288.6,310.14,306.89,428.44,574.74,283.92,293.28,304.23,316.05,651,TXR
2025-05-01,P1M,2,79.01,123.37,285.75,307.06,303.49,423.7,568.37,281.12,290.37,301.22,312.89,651,TXF
2025-05-01,P1M,1,78.79,124.04,285.52,307.02,303.52,423.7,568.37,280.91,290.13,301.2,312.85,652,TX3
2025-05-01,P1M,1,1.0,121.37,288.32,309.75,306.89,428.44,574.74,283.59,293.04,303.77,315.74,651,TX2
2025-05-01,P1M,0,80.0,124.32,288.5,310.19,306.89,428.44,574.74,283.81,293.18,304.27,316.11,650,TXR
2025-05-01,P1M,0,79.01,123.15,285.64,307.1,303.49,423.7,568.37,281.01,290.26,301.25,312.95,650,TXF
2025-05-01,P1M,0,78.79,123.7,285.55,307.07,303.81,423.7,568.37,280.93,290.16,301.24,312.91,651,TX4
2025-05-01,P1M,0,78.79,123.7,285.55,307.07,303.81,423.7,568.37,280.93,290.16,301.24,312.91,651,TX3
2025-05-01,P1M,0,1.0,121.37,288.34,309.8,306.89,428.44,574.74,283.61,293.08,303.81,315.8,650,TX2
2025-05-01,P1M,23,80.0,124.48,285.92,307.47,304.45,423.7,568.37,281.33,290.5,301.62,313.32,647,TX3
2025-05-01,P1M,23,1.0,166.15,289.9,310.94,307.21,428.44,574.74,285.43,294.37,305.06,316.82,646,TX2
2025-05-01,P1M,22,80.0,125.37,285.98,307.54,304.45,423.7,568.37,281.4,290.55,301.7,313.37,647,TX4
2025-05-01,P1M,22,80.0,125.34,285.98,307.54,304.45,423.7,568.37,281.4,290.55,301.7,313.37,647,TX3
2025-05-01,P1M,22,1.0,175.0,290.94,311.56,307.21,428.44,574.74,286.61,295.27,305.77,317.36,646,TX2
2025-05-01,P1M,21,80.0,127.14,289.11,310.84,307.86,428.44,574.74,284.48,293.73,304.92,316.76,645,TXR
2025-04-01,P1M,2,80.0,152.46,288.18,310.35,305.6,432.92,574.74,283.44,292.92,304.37,316.33,615,TXF
2025-04-01,P1M,2,80.0,152.78,287.99,310.11,305.31,432.5,574.19,283.26,292.73,304.14,316.08,615,TXR
2025-04-01,P1M,3,80.0,130.8,288.28,310.4,305.6,432.92,574.74,283.51,293.04,304.41,316.4,614,TX4
2025-04-01,P1M,3,80.0,150.33,288.09,310.16,305.31,432.5,574.19,283.34,292.83,304.18,316.14,614,TXR
2025-04-01,P1M,4,80.0,150.35,288.42,310.55,305.67,432.92,574.74,283.67,293.17,304.56,316.54,613,TX4
2025-04-01,P1M,4,80.0,150.35,288.42,310.56,305.67,432.92,574.74,283.67,293.17,304.57,316.54,614,TX5
2025-04-01,P1M,4,80.0,150.28,288.4,310.49,305.67,432.92,574.74,283.64,293.15,304.5,316.48,613,TXF
2025-04-01,P1M,5,80.0,156.52,288.5,310.76,305.85,432.92,574.74,283.75,293.25,304.77,316.74,612,TX5
2025-04-01,P1M,5,80.0,156.4,288.48,310.69,305.85,432.92,574.74,283.73,293.23,304.7,316.68,611,TXF
2025-04-01,P1M,5,80.0,156.71,288.38,310.62,305.55,432.5,574.19,283.66,293.11,304.66,316.59,611,TXR
2025-04-01,P1M,6,80.0,156.52,288.17,310.4,305.3,432.92,574.74,283.44,292.89,304.44,316.35,616,TX4
2025-04-01,P1M,6,80.0,156.52,288.17,310.4,305.3,432.92,574.74,283.45,292.88,304.45,316.34,617,TX5
2025-04-01,P1M,2,80.0,152.46,288.2,310.42,305.6,432.92,574.74,283.47,292.94,304.45,316.39,616,TX5
2025-04-01,P1M,1,80.0,152.46,288.13,310.35,305.6,432.92,574.74,283.39,292.87,304.38,316.33,615,TXF
2025-04-01,P1M,1,80.0,152.46,288.16,310.42,305.6,432.92,574.74,283.42,292.89,304.45,316.39,616,TX5
2025-04-01,P1M,1,80.0,153.9,288.16,310.42,305.6,432.92,574.74,283.42,292.9,304.44,316.39,615,TX4
2025-04-01,P1M,0,80.0,130.33,287.86,310.05,305.31,432.5,574.19,283.1,292.61,304.05,316.05,614,TXR
2025-04-01,P1M,0,80.0,130.28,288.02,310.28,305.6,432.92,574.74,283.25,292.79,304.27,316.29,614,TXF
2025-04-01,P1M,0,80.0,130.35,288.04,310.35,305.6,432.92,574.74,283.28,292.81,304.35,316.35,615,TX5
2025-04-01,P1M,0,80.0,130.35,288.04,310.34,305.6,432.92,574.74,283.27,292.81,304.34,316.35,614,TX4
2025-04-01,P1M,23,80.0,171.47,288.52,310.83,305.55,432.5,574.19,283.85,293.19,304.88,316.78,610,TXR
2025-04-01,P1M,23,80.0,171.4,288.71,311.07,305.85,432.92,574.74,284.03,293.39,305.1,317.03,610,TXF
2025-04-01,P1M,21,80.0,175.0,289.52,312.05,306.22,432.5,574.19,284.97,294.07,306.25,317.85,610,TXR
2025-04-01,P1M,21,80.0,175.0,289.74,312.28,306.63,432.92,574.74,285.19,294.3,306.47,318.1,610,TXF
2025-04-01,P1M,23,80.0,171.52,288.73,311.13,305.85,432.92,574.74,284.05,293.41,305.18,317.09,611,TX5
2025-04-01,P1M,23,80.0,171.27,288.73,311.13,305.85,432.92,574.74,284.05,293.41,305.17,317.09,610,TX4
2025-04-01,P1M,22,80.0,175.0,288.76,311.23,305.55,432.5,574.19,284.13,293.4,305.34,317.11,610,TXR
2025-04-01,P1M,22,80.0,175.0,288.91,311.37,305.85,432.92,574.74,284.26,293.55,305.46,317.27,610,TXF
2025-04-01,P1M,22,80.0,175.0,288.93,311.43,305.86,432.92,574.74,284.29,293.57,305.53,317.33,611,TX5
2025-04-01,P1M,22,80.0,175.0,288.93,311.43,305.85,432.92,574.74,284.28,293.58,305.53,317.34,610,TX4
2025-04-01,P1M,20,80.0,175.0,290.73,313.76,306.92,432.63,574.19,286.22,295.24,308.0,319.52,608,TXR
2025-04-01,P1M,20,80.0,175.0,291.02,314.0,307.21,433.05,574.74,286.49,295.54,308.22,319.77,608,TXF
2025-04-01,P1M,20,80.0,175.0,291.04,314.06,307.21,433.05,574.74,286.52,295.56,308.29,319.83,608,TX5
2025-04-01,P1M,20,80.0,175.0,291.04,314.06,307.21,433.05,574.74,286.52,295.56,308.29,319.83,608,TX4
2025-04-01,P1M,19,80.0,188.6,296.77,321.88,307.94,439.61,950.08,290.48,303.05,314.36,329.4,608,TXR
2025-04-01,P1M,19,80.0,188.6,297.06,322.11,308.23,440.04,950.08,290.77,303.35,314.59,329.64,608,TXF
2025-04-01,P1M,19,80.0,188.6,297.08,322.18,308.23,440.04,950.25,290.79,303.37,314.65,329.7,608,TX5
2025-04-01,P1M,19,80.0,188.6,297.08,322.18,308.23,440.04,950.25,290.79,303.37,314.65,329.7,608,TX4
2025-04-01,P1M,18,80.0,175.0,290.7,313.83,306.89,433.05,574.74,286.21,295.18,308.09,319.57,607,TX5
2025-04-01,P1M,18,80.0,175.0,290.7,313.83,306.89,433.05,574.74,286.21,295.18,308.09,319.57,607,TX4
2025-04-01,P1M,17,80.0,175.0,289.17,311.78,305.57,431.02,574.19,284.62,293.72,305.97,317.59,607,TXR
2025-04-01,P1M,17,80.0,175.0,289.39,312.01,305.86,431.44,574.74,284.84,293.95,306.19,317.84,607,TXF
2025-04-01,P1M,17,80.0,175.0,289.41,312.08,306.03,431.44,574.74,284.86,293.97,306.26,317.9,607,TX5
2025-04-01,P1M,17,80.0,175.0,289.41,312.08,305.86,431.44,574.74,284.86,293.97,306.26,317.9,607,TX4
2025-04-01,P1M,16,80.0,175.0,287.26,311.46,307.56,428.03,574.19,282.8,291.73,306.03,316.89,652,TXR
2025-04-01,P1M,16,80.0,175.0,287.47,311.67,307.86,428.44,574.74,283.0,291.95,306.23,317.11,652,TXF
2025-04-01,P1M,15,80.0,175.0,286.62,311.33,307.21,428.44,574.74,282.11,291.14,305.88,316.78,654,TX5
2025-04-01,P1M,15,80.0,175.0,286.62,311.33,307.21,428.44,574.74,282.11,291.14,305.87,316.78,654,TX4
2025-04-01,P1M,13,80.0,175.0,285.32,310.28,306.6,428.03,574.19,280.76,289.89,304.79,315.78,656,TXR
2025-04-01,P1M,13,80.0,175.0,285.38,310.35,306.89,428.44,574.74,280.79,289.96,304.83,315.86,656,TXF
2025-04-01,P1M,13,80.0,175.0,285.41,310.41,306.89,428.44,574.74,280.82,289.99,304.9,315.92,657,TX5
2025-04-01,P1M,13,80.0,175.0,285.41,310.4,306.89,428.44,574.74,280.82,289.99,304.89,315.92,656,TX4
2025-04-01,P1M,12,80.0,175.0,285.06,310.02,306.6,428.03,574.19,280.47,289.64,304.49,315.55,656,TXR
2025-04-01,P1M,12,80.0,175.0,285.2,310.16,306.89,428.44,574.74,280.6,289.8,304.62,315.71,656,TXF
2025-04-01,P1M,12,80.0,175.0,285.23,310.23,306.89,428.44,574.74,280.63,289.82,304.69,315.77,657,TX5
2025-04-01,P1M,12,80.0,175.0,285.23,310.22,306.89,428.44,574.74,280.63,289.83,304.68,315.77,656,TX4
2025-04-01,P1M,11,80.0,175.0,285.16,310.08,306.6,428.03,574.19,280.58,289.73,304.55,315.6,656,TXR
2025-04-01,P1M,11,80.0,175.0,285.3,310.22,306.89,428.44,574.74,280.71,289.89,304.68,315.76,656,TXF
2025-04-01,P1M,11,80.0,175.0,285.33,310.28,306.89,428.44,574.74,280.74,289.91,304.75,315.81,657,TX5
2025-04-01,P1M,11,80.0,175.0,285.33,310.28,306.89,428.44,574.74,280.74,289.92,304.74,315.82,656,TX4
2025-04-01,P1M,10,80.0,175.0,285.24,310.0,306.6,428.03,574.19,280.65,289.84,304.45,315.55,655,TXR
2025-04-01,P1M,10,80.0,175.0,285.44,310.21,306.89,428.44,574.74,280.83,290.05,304.65,315.77,655,TXF
2025-04-01,P1M,10,80.0,175.0,285.47,310.27,306.89,428.44,574.74,280.87,290.07,304.72,315.83,656,TX5
2025-04-01,P1M,9,80.0,175.0,285.53,310.12,306.89,428.44,574.74,280.91,290.15,304.54,315.7,655,TXF
2025-04-01,P1M,9,80.0,175.0,285.56,310.18,306.89,428.44,574.74,280.94,290.17,304.61,315.75,656,TX5
2025-04-01,P1M,8,80.0,175.0,285.97,310.25,306.92,428.44,574.74,281.34,290.59,304.65,315.84,653,TXF
2025-04-01,P1M,8,80.0,175.0,285.99,310.31,306.92,428.44,574.74,281.37,290.62,304.72,315.89,654,TX5
2025-04-01,P1M,8,80.0,175.0,285.99,310.31,306.92,428.44,574.74,281.37,290.62,304.72,315.9,653,TX4
2025-04-01,P1M,7,80.0,175.0,286.41,310.1,306.92,428.03,574.19,281.8,291.02,304.51,315.68,652,TXR
2025-04-01,P1M,7,80.0,175.0,286.63,310.36,307.21,428.44,574.74,282.01,291.25,304.77,315.96,652,TX4
2025-04-01,P1M,6,80.0,165.29,288.05,310.26,305.0,432.5,574.19,283.35,292.75,304.33,316.19,616,TXR
2025-04-01,P1M,6,80.0,156.4,288.14,310.33,305.3,432.92,574.74,283.42,292.86,304.38,316.29,616,TXF
2025-04-01,P1M,21,80.0,175.0,289.77,312.35,306.63,432.92,574.74,285.21,294.32,306.54,318.16,610,TX5
2025-04-01,P1M,21,80.0,175.0,289.77,312.35,306.63,432.92,574.74,285.21,294.32,306.54,318.16,610,TX4
2025-04-01,P1M,18,80.0,175.0,290.61,313.81,306.63,432.63,574.19,286.12,295.1,308.06,319.55,607,TXR
2025-04-01,P1M,18,80.0,175.0,290.67,313.77,306.89,433.05,574.74,286.19,295.15,308.02,319.51,607,TXF
2025-04-01,P1M,16,80.0,175.0,287.5,311.73,307.86,428.44,574.74,283.02,291.97,306.29,317.16,652,TX5
2025-04-01,P1M,16,80.0,175.0,287.5,311.73,307.86,428.44,574.74,283.02,291.97,306.29,317.16,652,TX4
2025-04-01,P1M,15,80.0,175.0,286.44,311.12,306.92,428.03,574.19,281.95,290.94,305.69,316.56,654,TXR
2025-04-01,P1M,15,80.0,175.0,286.6,311.27,307.21,428.44,574.74,282.08,291.11,305.81,316.73,654,TXF
2025-04-01,P1M,14,80.0,175.0,285.87,310.81,306.63,428.03,574.19,281.34,290.4,305.36,316.26,656,TXR
2025-04-01,P1M,14,80.0,175.0,286.07,311.02,306.92,428.44,574.74,281.54,290.61,305.56,316.48,656,TXF
2025-04-01,P1M,14,80.0,175.0,286.1,311.08,306.92,428.44,574.74,281.57,290.64,305.62,316.54,656,TX5
2025-04-01,P1M,14,80.0,175.0,286.1,311.08,306.92,428.44,574.74,281.57,290.64,305.62,316.54,656,TX4
2025-04-01,P1M,10,80.0,175.0,285.47,310.27,306.89,428.44,574.74,280.86,290.08,304.71,315.83,655,TX4
2025-04-01,P1M,9,80.0,175.0,285.34,309.91,306.6,428.03,574.19,280.73,289.95,304.35,315.48,655,TXR
2025-04-01,P1M,9,80.0,175.0,285.56,310.18,306.89,428.44,574.74,280.94,290.18,304.6,315.75,655,TX4
2025-04-01,P1M,8,80.0,175.0,285.77,310.04,306.63,428.03,574.19,281.16,290.39,304.46,315.62,653,TXR
2025-04-01,P1M,7,80.0,175.0,286.6,310.31,307.21,428.44,574.74,281.98,291.23,304.71,315.9,652,TXF
2025-04-01,P1M,7,80.0,175.0,286.63,310.37,307.21,428.44,574.74,282.01,291.25,304.78,315.96,653,TX5
2025-04-01,P1M,5,80.0,156.52,288.5,310.76,305.85,432.92,574.74,283.75,293.25,304.77,316.75,611,TX4
2025-04-01,P1M,4,80.0,154.26,288.2,310.26,305.38,432.5,574.19,283.45,292.94,304.28,316.24,613,TXR
2025-04-01,P1M,3,80.0,130.86,288.25,310.34,305.6,432.92,574.74,283.49,293.02,304.34,316.34,614,TXF
2025-04-01,P1M,3,80.0,130.96,288.28,310.41,305.6,432.92,574.74,283.52,293.04,304.42,316.4,615,TX5
2025-04-01,P1M,2,80.0,153.9,288.2,310.42,305.6,432.92,574.74,283.46,292.95,304.44,316.39,615,TX4
2025-04-01,P1M,1,80.0,154.22,287.96,310.13,305.31,432.5,574.19,283.23,292.69,304.16,316.09,615,TXR
2025-03-01,P1M,12,80.0,193.51,286.86,312.35,306.22,428.03,574.19,282.69,291.04,307.23,317.48,636,TX3
2025-03-01,P1M,11,80.0,192.56,286.78,312.24,306.22,428.03,574.19,282.58,290.98,307.09,317.39,635,TXR
2025-03-01,P1M,11,80.0,192.25,286.77,312.2,306.22,428.03,574.19,282.57,290.96,307.05,317.35,636,TXF
2025-03-01,P1M,11,80.0,192.36,286.8,312.25,306.22,428.03,574.19,282.61,290.99,307.11,317.39,637,TX4
2025-03-01,P1M,10,80.0,190.39,286.63,312.01,306.22,428.03,574.19,282.41,290.86,306.83,317.19,635,TXF
2025-03-01,P1M,9,80.0,188.6,286.67,311.85,306.22,428.03,574.19,282.42,290.93,306.63,317.06,634,TXR
2025-03-01,P1M,9,80.0,188.6,286.66,311.8,306.22,428.03,574.19,282.4,290.92,306.59,317.02,635,TXF
2025-03-01,P1M,9,80.0,188.6,286.69,311.85,306.37,428.03,574.19,282.44,290.94,306.65,317.06,636,TX4
2025-03-01,P1M,8,80.0,188.6,287.02,311.92,306.37,428.03,574.19,282.76,291.27,306.69,317.15,633,TXF
2025-03-01,P1M,8,80.0,188.6,287.05,311.97,306.37,428.03,574.19,282.79,291.3,306.74,317.2,633,TX3
2025-03-01,P1M,7,80.0,188.6,287.73,312.02,306.6,428.03,574.19,283.49,291.98,306.8,317.24,632,TXF
2025-03-01,P1M,7,80.0,188.6,287.76,312.07,306.6,428.03,574.19,283.52,292.0,306.86,317.29,633,TX4
2025-03-01,P1M,6,80.0,183.69,289.65,312.45,304.85,432.63,574.19,285.26,294.04,306.88,318.02,597,TXF
2025-03-01,P1M,6,80.0,183.74,289.67,312.51,305.0,432.63,574.19,285.28,294.07,306.94,318.07,597,TX4
2025-03-01,P1M,5,80.0,182.56,290.1,312.93,305.38,432.63,574.19,285.7,294.51,307.34,318.53,591,TXR
2025-03-01,P1M,5,80.0,182.25,290.1,312.91,305.38,432.63,574.19,285.7,294.5,307.32,318.51,592,TXF
2025-03-01,P1M,5,80.0,182.53,290.12,312.97,305.38,432.63,574.19,285.72,294.53,307.38,318.55,592,TX4
2025-03-01,P1M,4,80.0,175.0,289.74,312.31,305.31,432.63,574.19,285.27,294.2,306.65,317.97,594,TX3
2025-03-01,P1M,3,80.0,175.0,289.28,311.75,304.85,432.63,574.19,284.8,293.76,306.06,317.44,593,TXR
2025-03-01,P1M,23,80.0,190.39,290.39,313.8,305.38,432.63,574.19,286.17,294.62,308.36,319.25,589,TXR
2025-03-01,P1M,23,80.0,190.39,290.41,313.84,305.38,432.63,574.19,286.19,294.63,308.41,319.27,591,TX4
2025-03-01,P1M,23,80.0,190.39,290.41,313.84,305.38,432.63,574.19,286.19,294.64,308.4,319.28,590,TX3
2025-03-01,P1M,22,80.0,210.0,291.87,315.87,306.22,432.63,574.19,287.74,295.99,310.59,321.15,590,TXR
2025-03-01,P1M,21,80.0,233.82,295.17,319.87,309.36,433.25,574.19,290.96,299.38,314.64,325.11,590,TXF
2025-03-01,P1M,13,80.0,197.94,287.05,312.47,306.37,428.03,574.19,282.89,291.22,307.36,317.58,637,TX4
2025-03-01,P1M,13,80.0,197.54,287.02,312.42,306.22,428.03,574.19,282.85,291.19,307.3,317.54,636,TXF
2025-03-01,P1M,13,80.0,197.49,287.03,312.45,306.22,428.03,574.19,282.86,291.2,307.33,317.58,635,TXR
2025-03-01,P1M,14,80.0,210.31,289.21,314.63,307.56,431.02,574.19,285.04,293.37,309.57,319.68,636,TX3
2025-03-01,P1M,14,80.0,210.31,289.17,314.61,307.56,431.02,574.19,285.01,293.34,309.55,319.66,635,TXR
2025-03-01,P1M,15,80.0,210.55,291.53,316.55,309.36,432.63,574.19,287.28,295.79,311.47,321.64,634,TXF
2025-03-01,P1M,15,80.0,210.86,291.52,316.58,309.36,432.63,574.19,287.27,295.78,311.49,321.67,633,TXR
2025-03-01,P1M,16,80.0,212.62,292.28,316.99,309.58,432.5,574.19,288.14,296.43,311.99,322.0,632,TX4
2025-03-01,P1M,16,80.0,212.62,292.25,316.95,309.58,432.5,574.19,288.11,296.4,311.94,321.96,632,TXF
2025-03-01,P1M,16,80.0,212.62,292.24,316.97,309.58,432.5,574.19,288.1,296.39,311.96,321.99,631,TXR
2025-03-01,P1M,17,80.0,212.62,293.04,317.28,306.92,432.63,574.19,288.92,297.17,312.04,322.52,587,TX3
2025-03-01,P1M,18,80.0,234.7,297.81,323.25,311.99,433.47,960.51,293.1,302.53,317.52,328.97,587,TX4
2025-03-01,P1M,18,80.0,234.7,297.78,323.19,310.87,433.47,960.09,293.07,302.49,317.47,328.92,587,TXF
2025-03-01,P1M,18,80.0,234.7,297.76,323.19,310.87,433.47,959.69,293.05,302.47,317.46,328.92,586,TXR
2025-03-01,P1M,19,80.0,239.07,300.79,327.4,312.98,447.44,960.28,295.12,306.47,320.71,334.08,588,TX3
2025-03-01,P1M,20,80.0,239.07,298.33,324.16,312.85,437.66,960.28,293.63,303.04,318.45,329.87,588,TX3
2025-03-01,P1M,20,80.0,239.07,298.3,324.1,311.95,437.66,960.09,293.6,303.0,318.39,329.82,588,TXF
2025-03-01,P1M,20,80.0,239.07,298.28,324.1,311.95,437.66,959.69,293.58,302.98,318.38,329.82,587,TXR
2025-03-01,P1M,21,80.0,233.82,295.2,319.92,309.58,433.25,574.19,290.99,299.41,314.69,325.16,590,TX3
2025-03-01,P1M,21,80.0,233.82,295.16,319.87,309.36,433.25,574.19,290.95,299.37,314.63,325.11,589,TXR
2025-03-01,P1M,22,80.0,204.99,291.7,315.63,305.57,432.63,574.19,287.58,295.82,310.35,320.91,591,TX3
2025-03-01,P1M,22,80.0,209.59,291.76,315.73,306.22,432.63,574.19,287.65,295.87,310.47,321.0,591,TX4
2025-03-01,P1M,22,80.0,210.23,291.86,315.86,306.22,432.63,574.19,287.74,295.98,310.58,321.13,591,TXF
2025-03-01,P1M,23,80.0,190.39,290.39,313.79,305.38,432.63,574.19,286.16,294.61,308.34,319.23,590,TXF
2025-03-01,P1M,21,80.0,233.82,295.2,319.92,309.58,433.25,574.19,290.99,299.41,314.69,325.15,590,TX4
2025-03-01,P1M,20,80.0,239.07,298.33,324.16,312.98,437.66,960.51,293.63,303.04,318.45,329.87,588,TX4
2025-03-01,P1M,19,80.0,239.07,300.75,327.34,311.99,447.44,959.69,295.07,306.42,320.65,334.03,587,TXR
2025-03-01,P1M,19,80.0,239.07,300.77,327.34,311.99,447.44,960.09,295.1,306.44,320.66,334.03,588,TXF
2025-03-01,P1M,19,80.0,239.07,300.79,327.4,312.98,447.44,960.51,295.12,306.47,320.71,334.08,588,TX4
2025-03-01,P1M,18,80.0,234.7,297.81,323.25,311.99,433.47,960.28,293.1,302.53,317.53,328.97,587,TX3
2025-03-01,P1M,17,80.0,212.62,293.01,317.23,306.92,432.63,574.19,288.88,297.13,311.99,322.48,586,TXR
2025-03-01,P1M,17,80.0,212.62,293.01,317.23,306.92,432.63,574.19,288.89,297.13,311.99,322.47,587,TXF
2025-03-01,P1M,17,80.0,212.62,293.04,317.28,306.92,432.63,574.19,288.92,297.17,312.04,322.51,587,TX4
2025-03-01,P1M,16,80.0,212.62,292.28,317.0,309.58,432.5,574.19,288.14,296.43,311.99,322.01,632,TX3
2025-03-01,P1M,15,80.0,210.59,291.56,316.6,309.58,432.63,574.19,287.31,295.82,311.52,321.68,634,TX4
2025-03-01,P1M,15,80.0,210.6,291.56,316.6,309.58,432.63,574.19,287.31,295.82,311.52,321.69,634,TX3
2025-03-01,P1M,14,80.0,210.31,289.17,314.58,307.56,431.02,574.19,285.01,293.34,309.52,319.63,636,TXF
2025-03-01,P1M,14,80.0,210.31,289.21,314.62,307.56,431.02,574.19,285.04,293.37,309.58,319.67,636,TX4
2025-03-01,P1M,13,80.0,196.73,287.05,312.47,306.22,428.03,574.19,282.89,291.22,307.35,317.59,636,TX3
2025-03-01,P1M,12,80.0,192.92,286.84,312.34,306.22,428.03,574.19,282.67,291.02,307.21,317.47,635,TXR
2025-03-01,P1M,12,80.0,193.31,286.83,312.31,306.22,428.03,574.19,282.66,291.01,307.18,317.44,636,TXF
2025-03-01,P1M,12,80.0,193.74,286.86,312.36,306.22,428.03,574.19,282.69,291.04,307.24,317.48,637,TX4
2025-03-01,P1M,11,80.0,192.36,286.8,312.25,306.22,428.03,574.19,282.61,291.0,307.1,317.4,636,TX3
2025-03-01,P1M,10,80.0,190.39,286.64,312.05,306.22,428.03,574.19,282.41,290.87,306.86,317.23,634,TXR
2025-03-01,P1M,10,80.0,190.39,286.66,312.06,306.37,428.03,574.19,282.44,290.89,306.89,317.24,636,TX4
2025-03-01,P1M,10,80.0,190.39,286.66,312.06,306.22,428.03,574.19,282.44,290.89,306.88,317.24,635,TX3
2025-03-01,P1M,9,80.0,188.6,286.69,311.85,306.22,428.03,574.19,282.43,290.95,306.64,317.07,635,TX3
2025-03-01,P1M,8,80.0,188.6,287.03,311.95,306.37,428.03,574.19,282.77,291.28,306.72,317.19,632,TXR
2025-03-01,P1M,0,80.0,175.0,289.19,311.91,305.0,432.63,574.19,284.75,293.63,306.24,317.57,594,TX3
2025-03-01,P1M,0,80.0,175.0,289.19,311.91,305.0,432.63,574.19,284.76,293.63,306.26,317.56,595,TX4
2025-03-01,P1M,0,80.0,175.0,289.17,311.85,304.85,432.63,574.19,284.73,293.61,306.19,317.52,594,TXF
2025-03-01,P1M,0,80.0,175.0,289.17,311.87,304.85,432.63,574.19,284.73,293.62,306.2,317.54,593,TXR
2025-03-01,P1M,2,80.0,175.0,289.09,311.65,303.64,432.63,574.19,284.63,293.56,305.96,317.33,595,TX3
2025-03-01,P1M,2,80.0,175.0,289.09,311.65,304.85,432.63,574.19,284.63,293.55,305.97,317.33,596,TX4
