Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2025-03-28,163.9808,247.27246666666665,399.6058,263.93913333333336
2025-03-29,151.9808,159.93913333333333,187.74865714285713,165.39746666666665
2025-03-30,130.1058,128.23602222222223,267.3115142857143,169.42296666666667
2025-03-31,138.9066,330.7079888888889,291.2401,255.26272500000002
2025-04-01,162.3849,183.82934444444444,367.3849,230.2182333333333
2025-04-02,151.759525,196.82923333333332,298.09918571428574,211.3430666666667
2025-04-03,131.13490000000002,201.82912222222222,338.81347142857146,218.21815
2025-04-04,107.883275,123.98512222222222,261.11661428571426,158.614525
2025-04-05,111.1449,111.6137888888889,123.17061428571428,114.82823333333334
2025-04-06,112.59740000000001,115.16267777777777,147.8134714285714,123.83073333333333
2025-04-07,111.7749,124.65156666666667,286.6706142857143,167.6149
2025-04-08,134.2724,211.05156666666664,355.24204285714285,227.51406666666665
2025-04-09,131.21545,161.93664444444443,390.3167714285714,218.30711666666664
2025-04-10,116.1349,164.60712222222222,173.85632857142855,151.14739999999998
2025-04-11,104.6229,107.87878888888889,124.06175714285713,111.513525
2025-04-12,104.6229,106.96078888888889,119.83575714285713,109.93669166666666
2025-04-13,104.6229,104.6229,112.81347142857143,107.01181666666668
2025-04-14,104.6229,109.85312222222223,116.09918571428571,109.93148333333333
2025-04-15,111.3849,113.71323333333333,145.52775714285715,122.21635833333333
2025-04-16,110.325275,112.6519,147.86818571428572,122.14777500000001
2025-04-17,110.478525,108.29834444444445,115.95632857142857,111.25865
2025-04-18,111.57365,109.13345555555556,115.24204285714286,111.728525
2025-04-19,110.10215,111.05378888888889,115.32804285714285,111.98323333333333
2025-04-20,113.94015,112.94267777777777,117.3849,114.57081666666666
2025-04-21,104.6229,108.55745555555556,117.57475714285715,109.87598333333334
2025-04-22,105.40565000000001,110.9699,228.18675714285715,143.3034
2025-04-23,148.407325,151.1480333333333,298.52898571428574,193.22057499999997
2025-04-24,110.980525,122.8587888888889,249.09918571428574,155.71948333333333
2025-04-25,108.53665000000001,111.05378888888889,117.21304285714284,112.01119166666666
2025-04-26,104.6229,106.01445555555556,110.13632857142856,106.75281666666666
2025-04-27,104.6229,104.6229,105.91547142857144,104.99990000000001
2025-04-28,104.6229,104.6229,109.75718571428571,106.1204
2025-04-29,104.6229,106.32245555555556,107.73904285714286,106.16910833333333
2025-04-30,104.6229,104.6229,106.20018571428571,105.08294166666667
2025-05-01,102.6361,102.63615555555556,103.38568571428571,102.85475000000001
2025-05-02,102.6361,103.02476666666666,105.17104285714287,103.52120833333333
2025-05-03,102.6362,102.6362,102.6362,102.63619999999999
2025-05-04,102.6362,102.63618888888888,102.6362,102.63619583333333
2025-05-05,102.63612499999999,103.05273333333334,105.89962857142858,103.74420833333333
2025-05-06,102.63615,105.36874444444445,252.29232857142856,147.31059166666668
2025-05-07,102.6362,103.90802222222221,106.43517142857142,104.22116666666666
2025-05-08,102.6362,103.48037777777778,105.88534285714286,103.90043333333334
2025-05-09,102.6362,103.06384444444444,106.43517142857142,103.9046
2025-05-10,102.6361875,102.63617777777777,104.9498,103.31098750000001
2025-05-11,102.6361,102.63611111111112,103.70728571428572,102.94853333333333
2025-05-12,102.65935,104.45886666666667,271.0157857142857,152.43812916666667
2025-05-13,126.0624,128.28462222222223,366.7338285714286,197.0915666666667
2025-05-14,103.9343,107.4765,265.6148142857143,152.41944166666667
2025-05-15,106.56,111.76277777777779,114.48501428571429,110.82250416666666
2025-05-16,102.6362,106.4738888888889,106.92790000000001,105.32707916666668
2025-05-17,106.385,106.385,108.74900000000001,107.0745
2025-05-18,102.6361,102.63611111111112,104.77837142857143,103.26093333333334
2025-05-19,102.6362,105.1354,161.52757142857143,120.75005
2025-05-20,102.63615,104.33024444444445,305.3718857142857,162.40269166666667
2025-05-21,102.6514,104.01214444444444,317.10145714285716,165.70961250000002
2025-05-22,102.7252,107.04,262.42501428571427,150.9223625
2025-05-23,102.6362,104.10802222222223,311.08617142857145,163.98604166666667
2025-05-24,102.6362,105.11873333333334,106.66357142857143,104.7418
2025-05-25,102.6361,102.63614444444445,106.04928571428572,103.63162916666666
2025-05-26,102.63615,105.24651111111112,106.27802857142858,104.67725
2025-05-27,102.9735,105.94055555555556,156.18131428571428,119.60509166666667
2025-05-28,102.6362,105.32971111111111,156.20688571428573,119.27105
2025-05-29,102.6955,105.28054444444444,262.6626857142857,150.3219875
2025-05-30,102.9734875,105.70188888888889,107.18028571428572,105.22362083333333
2025-05-31,102.6361375,105.33,106.02071428571428,104.63350416666667
